"Cannot cancel {0} {1} because Serial No {2} does not belong to the warehouse {3}","{0} {1} ləğv edilə bilmir, çünki Seriya Nömrəsi {2} {3} anbarına aid deyil"
"Cannot change Attributes after stock transaction. Make a new Item and transfer stock to the new Item","Stok əməliyyatından sonra Atributları dəyişmək olmaz. Yeni Məhsul yaradın və stoku yeni Məhsula köçürün"
"Cannot change Fiscal Year Start Date and Fiscal Year End Date once the Fiscal Year is saved.","Maliyyə İli yadda saxlanıldıqdan sonra Maliyyə İli Başlama Tarixi və Maliyyə İli Bitmə Tarixi dəyişdirilə bilməz."
"Cannot change Service Stop Date for item in row {0}","{0} sətrindəki məhsul üçün Xidmət Dayandırma Tarixini dəyişmək olmaz"
"Cannot change Variant properties after stock transaction. You will have to make a new Item to do this.","Stok əməliyyatından sonra Variant xüsusiyyətlərini dəyişmək olmaz. Bunu etmək üçün yeni Məhsul yaratmalısınız."
"""Cannot change company's default currency, because there are existing transactions. Transactions must be cancelled to change the default currency.""","""Şirkətin standart valyutasını dəyişmək olmaz, çünki mövcud əməliyyatlar var. Standart valyutanı dəyişmək üçün əməliyyatlar ləğv ediləllidir."""
"Cannot change status as student {0} is linked with student application {1}","Status dəyişdirilə bilməz, çünki tələbə {0} tələbə müraciəti {1} ilə əlaqəlidir"
"Cannot convert Cost Center to ledger as it has child nodes","Alt qovşaqları olduğu üçün Xərc Mərkəzi dəftərə çevrilə bilməz"
"Cannot covert to Group because Account Type is selected.","Hesab Növü seçildiyi üçün Qrupa çevirmək olmaz."
"Cannot create Retention Bonus for left Employees","İşdən çıxmış İşçilər üçün Saxlama Bonusu yaradıla bilməz"
"Cannot create a Delivery Trip from Draft documents.","Qaralama sənədlərdən Çatdırılma Səfəri yaradıla bilməz."
"Cannot deactivate or cancel BOM as it is linked with other BOMs","Digər Reseptlərlə əlaqəli olduğu üçün Resepti deaktiv etmək və ya ləğv etmək olmaz"
"""Cannot declare as lost, because Quotation has been made.""","""İtirilmiş elan edilə bilməz, çünki Kotirovka edilib."""
"Cannot deduct when category is for 'Valuation' or 'Valuation and Total'","Kateqoriya 'Qiymətləndirmə' və ya 'Qiymətləndirmə və Cəmi' olduqda çıxmaq olmaz"
"Cannot deduct when category is for 'Valuation' or 'Vaulation and Total'","Kateqoriya 'Qiymətləndirmə' və ya 'Qiymətləndirmə və Cəmi' olduqda çıxmaq olmaz"
"""Cannot delete Serial No {0}, as it is used in stock transactions""","""{0} Seriya Nömrəsi stok əməliyyatlarında istifadə edildiyi üçün silinə bilməz"""
"Cannot enroll more than {0} students for this student group.","Bu tələbə qrupu üçün {0}-dan çox tələbə qeydiyyata alına bilməz."
"Cannot produce more Item {0} than Sales Order quantity {1}","Satış Sifarişi miqdarından {1} daha çox Məhsul {0} istehsal edilə bilməz"
"Cannot promote Employee with status Left","İşdən Çıxmış statuslu İşçini yüksəltmək olmaz"
"Cannot refer row number greater than or equal to current row number for this Charge type","Bu Xərc növü üçün cari sətir nömrəsindən böyük və ya ona bərabər sətir nömrəsinə istinad edilə bilməz"
"Cannot select charge type as 'On Previous Row Amount' or 'On Previous Row Total' for first row","Birinci sətir üçün xərc növünü 'Əvvəlki Sətir Məbləği Üzrə' və ya 'Əvvəlki Sətir Cəmi Üzrə' seçmək olmaz"
"Cannot set as Lost as Sales Order is made.","Satış Sifarişi edildiyi üçün İtirilmiş kimi təyin edilə bilməz."
"Cannot set authorization on basis of Discount for {0}","{0} üçün Endirim əsasında avtorizasiya təyin edilə bilməz"
"Cannot set multiple Item Defaults for a company.","Bir şirkət üçün birdən çox Məhsul Standartı təyin edilə bilməz."
"Cannot set quantity less than delivered quantity","Çatdırılan miqdardan az miqdar təyin edilə bilməz"
"Cannot set quantity less than received quantity","Qəbul edilən miqdardan az miqdar təyin edilə bilməz"
"Cannot set the field <b>{0}</b> for copying in variants","Variantlarda kopyalamaq üçün <b>{0}</b> sahəsi təyin edilə bilməz"
"Cannot transfer Employee with status Left","İşdən Çıxmış statuslu İşçini transfer etmək olmaz"
"Cannot {0} {1} {2} without any negative outstanding invoice","Hər hansı mənfi ödənilməmiş faktura olmadan {0} {1} {2} olmaz"
"Capital Equipments","Kapital Avadanlıqları"
"Capital Stock","Nizamnamə Kapitalı"
"Capital Work in Progress","Yarımçıq Tikililər"
"Cart","Səbət"
"Cart is Empty","Səbət Boşdur"
"Case No(s) already in use. Try from Case No {0}","İş Nömrə(ləri) artıq istifadədədir. İş Nömrəsi {0}-dan cəhd edin"
"Cash","Nağd"
"Cash Flow Statement","Pul Vəsaitlərinin Hərəkəti Hesabatı"
"Cash Flow from Financing","Maliyyələşdirmədən Pul Axını"
"Cash Flow from Investing","İnvestisiyadan Pul Axını"
"Cash Flow from Operations","Əməliyyatlardan Pul Axını"
"Cash In Hand","Kassada Nağd Pul"
"Cash or Bank Account is mandatory for making payment entry","Ödəniş qeydi etmək üçün Nağd və ya Bank Hesabı məcburidir"
"Cashier Closing","Kassir Bağlanışı"
"Category","Kateqoriya"
"Category Name","Kateqoriya Adı"
"Caution","Xəbərdarlıq"
"Central Tax","Mərkəzi Vergi"
"Certification","Sertifikatlaşdırma"
"Cess","Vergi"
"Change Amount","Məbləği Dəyi"
"Change Item Code","Məhsul Kodunu Dəyiş"
"Change Release Date","Buraxılış Tarixini Dəyiş"
"Change Template Code","Şablon Kodunu Dəyiş"
"Changing Customer Group for the selected Customer is not allowed.","Seçilmiş Müştəri üçün Müştəri Qrupunun dəyişdirilməsinə icazə verilmir."
"Chapter","Fəsil"
"Chapter information.","Fəsil məlumatı."
"Charge of type 'Actual' in row {0} cannot be included in Item Rate","{0} sətrindəki 'Faktiki' tipli xərc Məhsul Qiymətinə daxil edilə bilməz"
"Chargeble","Ödənişli"
"Charges are updated in Purchase Receipt against each item","Xərclər Satınalma Qəbzində hər bir məhsul üçün yenilənir"
"""Charges will be distributed proportionately based on item qty or amount, as per your selection""","""Seçiminizə əsasən xərclər məhsul miqdarına və ya məbləğinə görə mütənasib olaraq paylanacaq"""
"Chart of Cost Centers","Xərc Mərkəzləri Planı"
"Check all","Hamısını seç"
"Checkout","Ödəmə"
"Chemical","Kimyəvi"
"Cheque","Çek"
"Cheque/Reference No","Çek/İstinad No"
"Cheques Required","Çeklər Tələb olunur"
"Cheques and Deposits incorrectly cleared","Çeklər və Depozitlər səhv təmizlənib"
"Child Task exists for this Task. You can not delete this Task.","Bu Tapşırıq üçün Alt Tapşırıq mövcuddur. Bu Tapşırığı silə bilməzsiniz."
"Child nodes can be only created under 'Group' type nodes","Alt qovşaqlar yalnız 'Qrup' tipli qovşaqlar altında yaradıla bilər"
"Child warehouse exists for this warehouse. You can not delete this warehouse.","Bu anbar üçün alt anbar mövcuddur. Bu anbarı silə bilməzsiniz."
"Circular Reference Error","Dairəvi İstinad Xətası"
"City","Şəhər"
"City/Town","Şəhər/Qəsəbə"
"Clay","Gil"
"Clear filters","Filtrləri təmizlə"
"Clear values","Dəyərləri təmizlə"
"Clearance Date","Təmizlənmə Tarixi"
"Clearance Date not mentioned","Təmizlənmə Tarixi qeyd edilməyib"
"Clearance Date updated","Təmizlənmə Tarixi yeniləndi"
"Client","Müştəri"
"Client ID","Müştəri İD"
"Client Secret","Müştəri Məxviliyi"
"Clinical Procedure","Klinik Prosedur"
"Clinical Procedure Template","Klinik Prosedur Şablonu"
"Close Balance Sheet and book Profit or Loss.","Balans Hesabatını bağlayın və Mənfəət və ya Zərəri qeyd edin."
"Close Loan","Krediti Bağla"
"Close the POS","POS-u Bağla"
"Closed","Bağlıdır"
"Closed order cannot be cancelled. Unclose to cancel.","Bağlı sifariş ləğv edilə bilməz. Ləğv etmək üçün açın."
"Closing (Cr)","Bağlanış (Kr)"
"Closing (Dr)","Bağlanış (Dr)"
"Closing (Opening + Total)","Bağlanış (Açılış + Cəmi)"
"Closing Account {0} must be of type Liability / Equity","Bağlanış Hesabı {0} Öhdəlik / Kapital növündə olmalıdır"
"Closing Balance","Bağlanış Balansı"
"Code","Kod"
"Collapse All","Hamısını Yığ"
"Color","Rəng"
"Colour","Rəng"
"Combined invoice portion must equal 100%","Birləşdirilmiş faktura hissəsi 100%-ə bərabər olmalıdır"
"Commercial","Kommersiya"
"Commission","Komissiya"
"Commission Rate %","Komissiya Dərəcəsi %"
"Commission on Sales","Satış üzrə Komissiya"
"Commission rate cannot be greater than 100","Komissiya dərəcəsi 100-dən çox ola bilməz"
"Community Forum","İcma Forumu"
"Company (not Customer or Supplier) master.","Şirkət (Müştəri və ya Təchizatçı deyil) masteri."
"Company Abbreviation","Şirkət Abreviaturası"
"Company Abbreviation cannot have more than 5 characters","Şirkət Abreviaturası 5 simvoldan çox ola bilməz"
"Company Name","Şirkət Adı"
"Company Name cannot be Company","Şirkət Adı Şirkət ola bilməz"
"Company currencies of both the companies should match for Inter Company Transactions.","Şirkətlərarası Əməliyyatlar üçün hər iki şirkətin valyutaları uyğun olmalıdır."
"Company is manadatory for company account","Şirkət hesabı üçün şirkət məcburidir"
"Company name not same","Şirkət adı eyni deyil"
"Company {0} does not exist","Şirkət {0} mövcud deyil"
"Compensatory leave request days not in valid holidays","Kompensasiya məzuniyyəti tələbi günləri etibarlı tətillərdə deyil"
"Complaint","Şikayət"
"Completion Date","Tamamlanma Tarixi"
"Computer","Kompüter"
"Condition","Şərt"
"Configure","Konfiqurasiya et"
"Configure {0}","{0} Konfiqurasiya et"
"Confirmed orders from Customers.","Müştərilərdən təsdiqlənmiş sifarişlər."
"Connect Amazon with ERPNext","Amazon-u ERPNext ilə əlaqələndirin"
"Connect Shopify with ERPNext","Shopify-ı ERPNext ilə əlaqələndirin"
"Connect to Quickbooks","Quickbooks-a qoşulun"
"Connected to QuickBooks","QuickBooks-a qoşuldu"
"Connecting to QuickBooks","QuickBooks-a qoşulur"
"Consultation","Konsultasiya"
"Consultations","Konsultasiyalar"
"Consulting","Konsultasiya"
"Consumable","İstehlak materialı"
"Consumed","İstehlak edildi"
"Consumed Amount","İstehlak edilən Məbləğ"
"Consumed Qty","İstehlak edilən Miqdar"
"Consumer Products","İstehlak Məhsulları"
"Contact","Əlaqə"
"Contact Us","Bizimlə Əlaqə"
"Content","Məzmun"
"Content Masters","Məzmun Masterləri"
"Content Type","Məzmun Növü"
"Continue Configuration","Konfiqurasiyaya Davam et"
"Contract","Müqavilə"
"Contract End Date must be greater than Date of Joining","Müqavilənin Bitmə Tarixi İşə Qəbul Tarixindən böyük olmalıdır"
"Contribution %","Töhfə %"
"Contribution Amount","Töhfə Məbləği"
"Conversion factor for default Unit of Measure must be 1 in row {0}","{0} sətrində standart Ölçü Vahidi üçün çevrilmə əmsalı 1 olmalıdır"
"Conversion rate cannot be 0 or 1","Çevrilmə dərəcəsi 0 və ya 1 ola bilməz"
"Convert to Group","Qrupa Çevir"
"Convert to Non-Group","Qeyri-Qrupa Çevir"
"Cosmetics","Kosmetika"
"Cost Center","Xərc Mərkəzi"
"Cost Center Number","Xərc Mərkəzi Nömrəsi"
"Cost Center and Budgeting","Xərc Mərkəzi və Büdcə"
"Cost Center is required in row {0} in Taxes table for type {1}","Vergilər cədvəlində {1} növü üçün {0} sətrində Xərc Mərkəzi tələb olunur"
"Cost Center with existing transactions can not be converted to group","Mövcud əməliyyatları olan Xərc Mərkəzi qrupa çevrilə bilməz"
"Cost Center with existing transactions can not be converted to ledger","Mövcud əməliyyatları olan Xərc Mərkəzi dəftərə çevrilə bilməz"
"Cost Centers","Xərc Mərkəzləri"
"Cost Updated","Xərc Yeniləndi"
"Cost as on","Tarixə olan Xərc"
"Cost of Delivered Items","Çatdırılan Məhsulların Maya Dəyəri"
"Cost of Goods Sold","Satılan Malların Maya Dəyəri"
"Cost of Issued Items","Buraxılmış Məhsulların Maya Dəyəri"
"Cost of New Purchase","Yeni Satınalmanın Maya Dəyəri"
"Cost of Purchased Items","Satın Alınan Məhsulların Maya Dəyəri"
"Cost of Scrapped Asset","Silinmiş Aktivin Dəyəri"
"Cost of Sold Asset","Satılan Aktivin Dəyəri"
"Cost of various activities","Müxtəlif fəaliyyətlərin dəyəri"
"""Could not create Credit Note automatically, please uncheck 'Issue Credit Note' and submit again""","""Avtomatik Kredit-nota yaradıla bilmədi, zəhmət olmasa 'Kredit-nota Ver' işarəsini götürün və yenidən təqdim edin"""
"Could not generate Secret","Məxvilik yaradıla bilmədi"
"Could not retrieve information for {0}.","{0} üçün məlumat alına bilmədi."
"Could not solve criteria score function for {0}. Make sure the formula is valid.","{0} üçün meyar balı funksiyası həll edilə bilmədi. Düsturun düzgün olduğundan əmin olun."
"Could not solve weighted score function. Make sure the formula is valid.","Çəkili bal funksiyası həll edilə bilmədi. Düsturun düzgün olduğundan əmin olun."
"Could not submit some Salary Slips","Bəzi Maaş Vərəqələri təqdim edilə bilmədi"
"""Could not update stock, invoice contains drop shipping item.""","""Stok yenilənə bilmədi, fakturada birbaşa çatdırılma məhsulu var."""
"Country wise default Address Templates","Ölkə üzrə standart Ünvan Şablonları"
"Course Code:","Kurs Kodu:"
"Course Enrollment {0} does not exists","Kurs Qeydiyyatı {0} mövcud deyil"
"Course Schedule","Kurs Cədvəli"
"Course:","Kurs:"
"Create","Yarat"
"Create BOM","Resept Yarat"
"Create Delivery Trip","Çatdırılma Səfəri Yarat"
"Create Employee","İşçi Yarat"
"Create Employee Records","İşçi Qeydləri Yarat"
"Create Employee records to manage leaves, expense claims and payroll","Məzuniyyətləri, xərc tələblərini və əmək haqqını idarə etmək üçün İşçi qeydləri yaradın"
"Create Fee Schedule","Rüsum Cədvəli Yarat"
"Create Fees","Rüsumlar Yarat"
"Create Inter Company Journal Entry","Şirkətlərarası Uçot Qeydi Yarat"
"Create Invoice","Faktura Yarat"
"Create Invoices","Fakturalar Yarat"
"Create Job Card","İş Kartı Yarat"
"Create Journal Entry","Uçot Qeydi Yarat"
"Create Lead","Potensial Müştəri Yarat"
"Create Leads","Potensial Müştərilər Yarat"
"Create Maintenance Visit","Texniki Baxış Səfəri Yarat"
"Create Material Request","Material Sorğusu Yarat"
"Create Multiple","Çoxlu Yarat"
"Create Opening Sales and Purchase Invoices","Açılış Satış və Satınalma Fakturaları Yarat"
"Create Payment Entries","Ödəniş Qeydləri Yarat"
"Create Payment Entry","Ödəniş Qeydi Yarat"
"Create Print Format","Çap Formatı Yarat"
"Create Purchase Order","Satınalma Sifarişi Yarat"
"Create Purchase Orders","Satınalma Sifarişləri Yarat"
"Create Quotation","Kotirovka Yarat"
"Create Sales Invoice","Satış Fakturası Yarat"
"Create Sales Order","Satış Sifarişi Yarat"
"Create Sales Orders to help you plan your work and deliver on-time","İşinizi planlaşdırmağa və vaxtında çatdırmağa kömək edəcək Satış Sifarişləri yaradın"
"Create Sample Retention Stock Entry","Nümunə Saxlama Stok Girişi Yarat"
"Create Student","Tələbə Yarat"
"Create Student Batch","Tələbə Partiyası Yarat"
"Create Student Groups","Tələbə Qrupları Yarat"
"Create Supplier Quotation","Təchizatçı Kotirovkası Yarat"
"Create Tax Template","Vergi Şablonu Yarat"
"Create Timesheet","Vaxt Cədvəli Yarat"
"Create User","İstifadəçi Yarat"
"Create Users","İstifadəçilər Yarat"
"Create Variant","Variant Yarat"
"Create Variants","Variantlar Yarat"
"Create and manage daily, weekly and monthly email digests.","Gündəlik, həftəlik və aylıq e-poçt xülasələrini yaradın və idarə edin."
"Create customer quotes","Müştəri kotirovkaları yaradın"
"Create rules to restrict transactions based on values.","Dəyərlərə əsasən əməliyyatları məhdudlaşdırmaq üçün qaydalar yaradın."
"Created {0} scorecards for {1} between:","{1} üçün {0} qiymətləndirmə kartı yaradıldı (aralıqda):"
"Creating Company and Importing Chart of Accounts","Şirkətin Yaradılması və Hesablar Planının İdxalı"
